date,close
2014-10-20,"7,915"
2014-10-21,"7,690"
2014-10-22,"7,945"
2014-10-23,"7,820"
2014-10-24,"7,740"
2014-10-27,"7,960"
2014-10-28,"7,950"
2014-10-29,"8,270"
2014-10-30,"8,250"
2014-10-31,"8,160"
2014-11-03,"8,060"
2014-11-04,"8,045"
2014-11-05,"8,060"
2014-11-06,"8,120"
2014-11-07,"8,015"
2014-11-10,"7,955"
2014-11-11,"7,895"
2014-11-12,"7,925"
2014-11-13,"7,915"
2014-11-14,"7,730"
2014-11-17,"7,730"
2014-11-18,"7,730"
2014-11-19,"7,800"
2014-11-20,"7,645"
2014-11-21,"7,565"
2014-11-24,"7,675"
2014-11-25,"7,630"
2014-11-26,"7,635"
2014-11-27,"7,560"
2014-11-28,"7,515"
2014-12-01,"7,395"
2014-12-02,"7,385"
2014-12-03,"7,415"
2014-12-04,"7,490"
2014-12-05,"7,490"
2014-12-08,"7,455"
2014-12-09,"7,400"
2014-12-10,"7,300"
2014-12-11,"7,255"
2014-12-12,"7,305"
2014-12-15,"7,235"
2014-12-16,"7,205"
2014-12-17,"7,250"
2014-12-18,"7,250"
2014-12-19,"7,280"
2014-12-22,"7,275"
2014-12-23,"7,290"
2014-12-24,"7,365"
2014-12-26,"7,385"
2014-12-29,"7,340"
2014-12-30,"7,135"
2015-01-02,"7,065"
2015-01-05,"6,970"
2015-01-06,"6,885"
2015-01-07,"6,815"
2015-01-08,"7,055"
2015-01-09,"7,150"
2015-01-12,"6,960"
2015-01-13,"6,970"
2015-01-14,"7,025"
2015-01-15,"6,980"
2015-01-16,"6,870"
2015-01-19,"6,995"
2015-01-20,"7,025"
2015-01-21,"7,035"
2015-01-22,"7,060"
2015-01-23,"7,180"
2015-01-26,"7,215"
2015-01-27,"7,200"
2015-01-28,"7,005"
2015-01-29,"7,070"
2015-01-30,"7,030"
2015-02-02,"7,020"
2015-02-03,"7,145"
2015-02-04,"7,175"
2015-02-05,"6,850"
2015-02-06,"6,905"
2015-02-09,"6,805"
2015-02-10,"6,830"
2015-02-11,"6,915"
2015-02-12,"6,820"
2015-02-13,"6,960"
2015-02-16,"6,935"
2015-02-17,"7,075"
2015-02-23,"7,085"
2015-02-24,"7,115"
2015-02-25,"7,160"
2015-02-26,"7,165"
2015-02-27,"7,145"
2015-03-02,"6,960"
2015-03-03,"7,010"
2015-03-04,"6,990"
2015-03-05,"6,935"
2015-03-06,"6,860"
2015-03-09,"6,830"
2015-03-10,"6,850"
2015-03-11,"6,750"
2015-03-12,"6,945"
2015-03-13,"6,885"
2015-03-16,"6,930"
2015-03-17,"7,105"
2015-03-18,"7,125"
2015-03-19,"7,200"
2015-03-20,"7,205"
2015-03-23,"7,165"
2015-03-24,"7,015"
2015-03-25,"6,870"
2015-03-26,"6,990"
2015-03-27,"6,955"
2015-03-30,"6,925"
2015-03-31,"7,035"
2015-04-01,"6,910"
2015-04-02,"6,935"
2015-04-03,"6,985"
2015-04-06,"6,870"
2015-04-07,"6,810"
2015-04-08,"6,750"
2015-04-09,"6,675"
2015-04-10,"6,820"
2015-04-13,"6,885"
2015-04-14,"7,340"
2015-04-15,"7,235"
2015-04-16,"7,305"
2015-04-17,"7,360"
2015-04-20,"7,380"
2015-04-21,"7,305"
2015-04-22,"7,225"
2015-04-23,"7,550"
2015-04-24,"7,630"
2015-04-27,"7,565"
2015-04-28,"7,485"
2015-04-29,"7,445"
2015-04-30,"7,375"
2015-05-04,"7,590"
2015-05-06,"7,555"
2015-05-07,"7,365"
2015-05-08,"7,325"
2015-05-11,"7,330"
2015-05-12,"7,430"
2015-05-13,"7,450"
2015-05-14,"7,405"
2015-05-15,"7,315"
2015-05-18,"7,235"
2015-05-19,"7,250"
2015-05-20,"7,320"
2015-05-21,"7,150"
2015-05-22,"7,295"
2015-05-26,"7,190"
2015-05-27,"7,000"
2015-05-28,"7,095"
2015-05-29,"7,170"
2015-06-01,"7,030"
2015-06-02,"7,005"
2015-06-03,"7,045"
2015-06-04,"6,890"
2015-06-05,"6,795"
2015-06-08,"6,880"
2015-06-09,"6,870"
2015-06-10,"7,030"
2015-06-11,"7,030"
2015-06-12,"6,920"
2015-06-14,"6,920"
2015-06-15,"6,800"
2015-06-16,"6,645"
2015-06-17,"6,695"
2015-06-18,"6,615"
2015-06-19,"6,565"
2015-06-22,"6,625"
2015-06-23,"6,760"
2015-06-24,"6,795"
2015-06-25,"6,770"
2015-06-26,"6,850"
2015-06-28,"6,850"
2015-06-29,"6,820"
2015-06-30,"6,830"
2015-07-01,"6,815"
2015-07-02,"6,730"
2015-07-03,"6,715"
2015-07-05,"6,715"
2015-07-06,"6,580"
2015-07-07,"6,675"
2015-07-08,"6,560"
2015-07-09,"6,535"
2015-07-10,"6,520"
2015-07-13,"6,700"
2015-07-14,"6,800"
2015-07-15,"6,480"
2015-07-16,"6,595"
2015-07-17,"6,430"
2015-07-20,"6,425"
2015-07-21,"6,490"
2015-07-22,"6,435"
2015-07-23,"6,460"
2015-07-24,"6,320"
2015-07-27,"6,440"
2015-07-28,"6,485"
2015-07-29,"6,470"
2015-07-30,"6,655"
2015-07-31,"6,755"
2015-08-03,"6,720"
2015-08-04,"6,835"
2015-08-05,"6,775"
2015-08-06,"6,785"
2015-08-07,"6,795"
2015-08-09,"6,795"
2015-08-10,"6,935"
2015-08-11,"6,855"
2015-08-12,"6,855"
2015-08-13,"6,630"
2015-08-17,"6,660"
2015-08-18,"6,785"
2015-08-19,"6,790"
2015-08-20,"6,705"
2015-08-21,"6,595"
2015-08-24,"6,345"
2015-08-25,"6,335"
2015-08-26,"6,345"
2015-08-27,"6,355"
2015-08-28,"6,510"
2015-08-31,"6,460"
2015-09-01,"6,355"
2015-09-02,"6,400"
2015-09-03,"6,315"
2015-09-04,"6,275"
2015-09-07,"6,265"
2015-09-08,"6,275"
2015-09-09,"6,400"
2015-09-10,"6,510"
2015-09-11,"6,470"
2015-09-14,"6,470"
2015-09-15,"6,495"
2015-09-16,"6,600"
2015-09-17,"6,645"
2015-09-18,"6,460"
2015-09-21,"6,445"
2015-09-22,"6,490"
2015-09-23,"6,400"
2015-09-24,"6,395"
2015-09-25,"6,395"
2015-09-30,"6,495"
2015-10-01,"6,490"
2015-10-02,"6,420"
2015-10-05,"6,380"
2015-10-06,"6,420"
2015-10-07,"6,375"
2015-10-08,"6,435"
2015-10-12,"6,595"
2015-10-13,"6,600"
2015-10-14,"6,555"
2015-10-15,"6,635"
2015-10-16,"6,660"
2015-10-19,"6,685"
2015-10-20,"6,770"
2015-10-21,"6,820"
2015-10-22,"6,810"
2015-10-23,"6,855"
2015-10-26,"6,815"
2015-10-27,"6,800"
2015-10-28,"6,735"
2015-10-29,"6,645"
2015-10-30,"6,740"
2015-11-02,"6,740"
2015-11-03,"6,795"
2015-11-04,"6,795"
2015-11-05,"6,750"
2015-11-06,"6,720"
2015-11-09,"6,775"
2015-11-10,"6,655"
2015-11-11,"6,580"
2015-11-12,"6,610"
2015-11-13,"6,505"
2015-11-16,"6,370"
2015-11-17,"6,420"
2015-11-18,"6,310"
2015-11-19,"6,405"
2015-11-20,"6,400"
2015-11-23,"6,390"
2015-11-24,"6,390"
2015-11-25,"6,335"
2015-11-26,"6,330"
2015-11-27,"6,350"
2015-11-30,"6,280"
2015-12-01,"6,315"
2015-12-02,"6,255"
2015-12-03,"6,180"
2015-12-04,"6,135"
2015-12-07,"6,105"
2015-12-08,"6,065"
2015-12-09,"6,040"
2015-12-10,"6,135"
2015-12-11,"6,110"
2015-12-14,"6,085"
2015-12-15,"6,075"
2015-12-16,"6,170"
2015-12-17,"6,110"
2015-12-18,"6,055"
2015-12-21,"6,095"
2015-12-22,"6,055"
2015-12-23,"6,095"
2015-12-24,"6,110"
2015-12-28,"6,055"
2015-12-29,"6,110"
2015-12-30,"6,085"
2016-01-04,"5,940"
2016-01-05,"6,010"
2016-01-06,"5,970"
2016-01-07,"5,885"
2016-01-08,"5,915"
2016-01-11,"5,785"
2016-01-12,"5,790"
2016-01-13,"5,870"
2016-01-14,"5,770"
2016-01-15,"5,575"
2016-01-18,"5,620"
2016-01-19,"5,550"
2016-01-20,"5,365"
2016-01-21,"5,420"
2016-01-22,"5,525"
2016-01-25,"5,600"
2016-01-26,"5,480"
2016-01-27,"5,570"
2016-01-28,"5,700"
2016-01-29,"5,765"
2016-02-01,"5,730"
2016-02-02,"5,650"
2016-02-03,"5,500"
2016-02-04,"5,590"
2016-02-05,"5,780"
2016-02-11,"5,565"
2016-02-12,"5,535"
2016-02-15,"5,730"
2016-02-16,"5,740"
2016-02-17,"5,945"
2016-02-18,"5,880"
2016-02-19,"5,815"
2016-02-22,"5,780"
2016-02-23,"5,785"
2016-02-24,"5,750"
2016-02-25,"5,715"
2016-02-26,"5,715"
2016-02-29,"5,660"
2016-03-02,"5,705"
2016-03-03,"5,785"
2016-03-04,"5,935"
2016-03-07,"6,000"
2016-03-08,"5,960"
2016-03-09,"5,965"
2016-03-10,"5,980"
2016-03-11,"6,050"
2016-03-14,"6,140"
2016-03-15,"6,120"
2016-03-16,"6,155"
2016-03-17,"6,175"
2016-03-18,"6,180"
2016-03-21,"6,200"
2016-03-22,"6,160"
2016-03-23,"6,130"
2016-03-24,"6,080"
2016-03-25,"6,025"
2016-03-28,"6,060"
2016-03-29,"6,170"
2016-03-30,"6,090"
2016-03-31,"6,150"
2016-04-01,"6,045"
2016-04-04,"6,000"
2016-04-05,"6,025"
2016-04-06,"6,000"
2016-04-07,"6,050"
2016-04-08,"5,985"
2016-04-11,"5,950"
2016-04-12,"5,985"
2016-04-14,"6,285"
2016-04-15,"6,305"
2016-04-18,"6,350"
2016-04-19,"6,420"
2016-04-20,"6,470"
2016-04-21,"6,535"
2016-04-22,"6,565"
2016-04-25,"6,600"
2016-04-26,"6,535"
2016-04-27,"6,550"
2016-04-28,"6,275"
2016-04-29,"6,235"
2016-05-02,"6,065"
2016-05-03,"6,055"
2016-05-04,"5,975"
2016-05-09,"5,895"
2016-05-10,"5,975"
2016-05-11,"6,005"
2016-05-12,"5,965"
2016-05-13,"5,880"
2016-05-16,"5,895"
2016-05-17,"5,850"
2016-05-18,"5,845"
2016-05-19,"6,020"
2016-05-20,"5,910"
2016-05-23,"5,890"
2016-05-24,"5,840"
2016-05-25,"5,970"
2016-05-26,"5,945"
2016-05-27,"5,975"
2016-05-30,"5,920"
2016-05-31,"6,030"
2016-06-01,"5,975"
2016-06-02,"5,940"
2016-06-03,"5,920"
2016-06-07,"5,985"
2016-06-08,"6,090"
2016-06-09,"6,175"
2016-06-10,"6,090"
2016-06-13,"5,985"
2016-06-14,"5,925"
2016-06-15,"5,780"
2016-06-16,"5,760"
2016-06-17,"5,760"
2016-06-20,"5,925"
2016-06-21,"5,870"
2016-06-22,"5,935"
2016-06-23,"5,980"
2016-06-24,"5,710"
2016-06-27,"5,620"
2016-06-28,"5,630"
2016-06-29,"5,700"
2016-06-30,"5,715"
2016-07-01,"5,725"
2016-07-04,"5,750"
2016-07-05,"5,700"
2016-07-06,"5,585"
2016-07-07,"5,640"
2016-07-08,"5,575"
2016-07-10,"5,575"
2016-07-11,"5,650"
2016-07-12,"5,740"
2016-07-13,"5,820"
2016-07-14,"5,765"
2016-07-15,"5,910"
2016-07-18,"5,890"
2016-07-19,"5,935"
2016-07-20,"5,900"
2016-07-21,"5,925"
2016-07-22,"6,035"
2016-07-25,"6,260"
2016-07-26,"6,275"
2016-07-27,"6,305"
2016-07-28,"6,240"
2016-07-29,"6,220"
2016-08-01,"6,245"
2016-08-02,"6,180"
2016-08-03,"6,110"
2016-08-04,"6,100"
2016-08-05,"6,185"
2016-08-08,"6,340"
2016-08-09,"6,445"
2016-08-10,"6,405"
2016-08-11,"6,375"
2016-08-12,"6,390"
2016-08-16,"6,395"
2016-08-17,"6,375"
2016-08-18,"6,310"
2016-08-19,"6,290"
2016-08-22,"6,300"
2016-08-23,"6,365"
2016-08-24,"6,290"
2016-08-25,"6,400"
2016-08-26,"6,310"
2016-08-29,"6,450"
2016-08-30,"6,485"
2016-08-31,"6,495"
2016-09-01,"6,580"
2016-09-02,"6,510"
2016-09-05,"6,555"
2016-09-06,"6,545"
2016-09-07,"6,610"
2016-09-08,"6,580"
2016-09-09,"6,610"
2016-09-12,"6,610"
2016-09-13,"6,445"
2016-09-19,"6,435"
2016-09-20,"6,405"
2016-09-21,"6,520"
2016-09-22,"6,440"
2016-09-23,"6,475"
2016-09-26,"6,480"
2016-09-27,"6,510"
2016-09-28,"6,460"
2016-09-29,"6,495"
2016-09-30,"6,415"
2016-10-04,"6,485"
2016-10-05,"6,450"
2016-10-06,"6,485"
2016-10-07,"6,445"
2016-10-10,"6,595"
2016-10-11,"6,710"
2016-10-12,"6,710"
2016-10-13,"6,645"
2016-10-14,"6,665"
2016-10-17,"6,760"
2016-10-18,"6,960"
2016-10-19,"7,005"
2016-10-20,"7,040"
2016-10-21,"7,080"
2016-10-24,"7,245"
2016-10-25,"7,255"
2016-10-26,"7,110"
2016-10-27,"7,105"
2016-10-28,"7,065"
2016-10-31,"7,140"
2016-11-01,"7,055"
2016-11-02,"6,950"
2016-11-03,"6,975"
2016-11-04,"6,970"
2016-11-07,"6,985"
2016-11-08,"6,970"
2016-11-09,"6,875"
2016-11-10,"7,175"
2016-11-11,"7,310"
2016-11-14,"7,170"
2016-11-15,"7,160"
2016-11-16,"7,110"
2016-11-17,"6,995"
2016-11-18,"7,055"
2016-11-21,"6,960"
2016-11-22,"6,965"
2016-11-23,"7,105"
2016-11-24,"7,090"
2016-11-25,"7,060"
2016-11-28,"7,015"
2016-11-29,"6,995"
2016-11-30,"7,055"
2016-12-01,"7,040"
2016-12-02,"7,055"
2016-12-05,"7,020"
2016-12-06,"6,995"
2016-12-07,"7,130"
2016-12-08,"7,365"
2016-12-09,"7,315"
2016-12-12,"7,390"
2016-12-13,"7,290"
2016-12-14,"7,290"
2016-12-15,"7,265"
2016-12-16,"7,430"
2016-12-19,"7,390"
2016-12-20,"7,400"
2016-12-21,"7,370"
2016-12-22,"7,340"
2016-12-23,"7,290"
2016-12-26,"7,295"
2016-12-27,"7,270"
2016-12-28,"7,325"
2016-12-29,"7,240"
2017-01-02,"7,220"
2017-01-03,"7,310"
2017-01-04,"7,345"
2017-01-05,"7,175"
2017-01-06,"7,235"
2017-01-09,"7,210"
2017-01-10,"7,195"
2017-01-11,"7,265"
2017-01-12,"7,305"
2017-01-13,"7,250"
2017-01-16,"7,410"
2017-01-17,"7,510"
2017-01-18,"7,545"
2017-01-19,"7,515"
2017-01-20,"7,500"
2017-01-23,"7,395"
2017-01-24,"7,385"
2017-01-25,"7,515"
2017-01-26,"7,620"
2017-01-31,"7,615"
2017-02-01,"7,690"
2017-02-02,"7,670"
2017-02-03,"7,710"
2017-02-06,"7,765"
2017-02-07,"7,730"
2017-02-08,"7,725"
2017-02-09,"7,805"
2017-02-10,"7,865"
2017-02-13,"7,840"
2017-02-14,"7,880"
2017-02-15,"7,780"
2017-02-16,"7,735"
2017-02-17,"7,800"
2017-02-20,"7,745"
2017-02-21,"7,795"
2017-02-22,"7,785"
2017-02-23,"7,795"
2017-02-24,"7,765"
2017-02-27,"7,555"
2017-02-28,"7,680"
2017-03-02,"7,820"
2017-03-03,"7,765"
2017-03-06,"7,705"
2017-03-07,"7,775"
2017-03-08,"7,895"
2017-03-09,"7,850"
2017-03-10,"7,905"
2017-03-13,"8,145"
2017-03-14,"8,250"
2017-03-15,"8,265"
2017-03-16,"8,240"
2017-03-17,"8,320"
2017-03-20,"8,210"
2017-03-21,"8,140"
2017-03-22,"7,980"
2017-03-23,"8,095"
2017-03-24,"8,080"
2017-03-27,"7,945"
2017-03-28,"7,955"
2017-03-29,"7,915"
2017-03-30,"7,865"
2017-03-31,"7,850"
2017-04-03,"7,870"
2017-04-04,"7,785"
2017-04-05,"7,920"
2017-04-06,"7,910"
2017-04-07,"7,895"
2017-04-10,"7,730"
2017-04-11,"7,725"
2017-04-12,"7,660"
2017-04-13,"7,860"
2017-04-14,"7,825"
2017-04-17,"7,980"
2017-04-18,"7,950"
2017-04-19,"7,950"
2017-04-20,"7,950"
2017-04-21,"8,025"
2017-04-24,"8,245"
2017-04-25,"8,340"
2017-04-26,"8,295"
2017-04-27,"8,040"
2017-04-28,"7,975"
2017-05-02,"8,050"
2017-05-04,"8,125"
2017-05-08,"8,330"
2017-05-10,"8,265"
2017-05-11,"8,505"
2017-05-12,"8,415"
2017-05-15,"8,475"
2017-05-16,"8,400"
2017-05-17,"8,300"
2017-05-18,"8,265"
2017-05-19,"8,260"
2017-05-22,"8,300"
2017-05-23,"8,400"
2017-05-24,"8,290"
2017-05-25,"8,330"
2017-05-26,"8,390"
2017-05-29,"8,350"
2017-05-30,"8,330"
2017-05-31,"8,310"
2017-06-01,"8,250"
2017-06-02,"8,450"
2017-06-05,"8,470"
2017-06-07,"8,490"
2017-06-08,"8,515"
2017-06-09,"8,655"
2017-06-12,"8,750"
2017-06-13,"8,725"
2017-06-14,"8,745"
2017-06-15,"8,655"
2017-06-16,"8,720"
2017-06-18,"8,720"
2017-06-19,"8,725"
2017-06-20,"8,645"
2017-06-21,"8,485"
2017-06-22,"8,590"
2017-06-23,"8,685"
2017-06-26,"8,650"
2017-06-27,"8,610"
2017-06-28,"8,900"
2017-06-29,"9,095"
2017-06-30,"9,085"
2017-07-03,"9,075"
2017-07-04,"9,130"
2017-07-05,"9,040"
2017-07-06,"9,090"
2017-07-07,"9,015"
2017-07-10,"9,180"
2017-07-11,"9,205"
2017-07-12,"9,120"
2017-07-13,"9,085"
2017-07-14,"9,185"
2017-07-17,"9,205"
2017-07-18,"9,230"
2017-07-19,"9,190"
2017-07-20,"9,275"
2017-07-21,"9,545"
2017-07-24,"9,595"
2017-07-25,"9,595"
2017-07-26,"9,740"
2017-07-27,"9,690"
2017-07-28,"9,525"
2017-07-30,"9,525"
2017-07-31,"9,640"
2017-08-01,"9,730"
